voice,face,label
id10024\5.wav,id10024\6.jpg,1
id10035\28.wav,id10028\20.jpg,0
id10049\29.wav,id10049\18.jpg,1
id10043\12.wav,id10006\18.jpg,0
id10048\13.wav,id10048\9.jpg,1
id10036\28.wav,id10036\7.jpg,1
id10022\12.wav,id10051\8.jpg,0
id10051\15.wav,id10034\8.jpg,0
id10054\29.wav,id10041\5.jpg,0
id10014\9.wav,id10014\26.jpg,1
id10025\22.wav,id10054\1.jpg,0
id10041\24.wav,id10041\18.jpg,1
id10041\27.wav,id10041\24.jpg,1
id10014\7.wav,id10038\3.jpg,0
id10010\21.wav,id10007\9.jpg,0
id10021\25.wav,id10021\17.jpg,1
id10015\7.wav,id10028\13.jpg,0
id10028\25.wav,id10028\8.jpg,1
id10022\5.wav,id10046\29.jpg,0
id10011\16.wav,id10011\2.jpg,1
id10019\7.wav,id10019\14.jpg,1
id10051\30.wav,id10051\26.jpg,1
id10038\20.wav,id10038\15.jpg,1
id10049\27.wav,id10049\4.jpg,1
id10055\22.wav,id10053\6.jpg,0
id10032\18.wav,id10032\5.jpg,1
id10017\3.wav,id10017\9.jpg,1
id10009\8.wav,id10015\17.jpg,0
id10014\28.wav,id10014\20.jpg,1
id10034\27.wav,id10034\30.jpg,1
id10033\28.wav,id10033\24.jpg,1
id10012\22.wav,id10012\9.jpg,1
id10014\21.wav,id10051\23.jpg,0
id10012\30.wav,id10012\11.jpg,1
id10044\6.wav,id10044\1.jpg,1
id10040\2.wav,id10040\9.jpg,1
id10049\28.wav,id10046\1.jpg,0
id10031\16.wav,id10021\3.jpg,0
id10012\3.wav,id10037\4.jpg,0
id10055\5.wav,id10055\16.jpg,1
id10023\20.wav,id10030\23.jpg,0
id10055\14.wav,id10055\19.jpg,1
id10054\25.wav,id10026\1.jpg,0
id10022\8.wav,id10022\26.jpg,1
id10036\3.wav,id10036\1.jpg,1
id10044\29.wav,id10044\7.jpg,1
id10016\7.wav,id10018\12.jpg,0
id10024\26.wav,id10030\12.jpg,0
id10043\10.wav,id10052\28.jpg,0
id10037\23.wav,id10052\6.jpg,0
id10046\13.wav,id10027\24.jpg,0
id10038\22.wav,id10038\2.jpg,1
id10026\6.wav,id10047\26.jpg,0
id10037\21.wav,id10037\29.jpg,1
id10033\19.wav,id10047\1.jpg,0
id10019\26.wav,id10031\9.jpg,0
id10039\24.wav,id10015\17.jpg,0
id10045\12.wav,id10022\4.jpg,0
id10027\17.wav,id10024\21.jpg,0
id10038\4.wav,id10038\16.jpg,1
id10036\23.wav,id10036\17.jpg,1
id10010\7.wav,id10041\19.jpg,0
id10009\27.wav,id10023\28.jpg,0
id10023\11.wav,id10025\4.jpg,0
id10036\29.wav,id10020\15.jpg,0
id10035\27.wav,id10035\28.jpg,1
id10051\6.wav,id10052\23.jpg,0
id10040\12.wav,id10047\28.jpg,0
id10008\18.wav,id10037\21.jpg,0
id10021\5.wav,id10037\18.jpg,0
id10040\6.wav,id10040\29.jpg,1
id10015\11.wav,id10050\29.jpg,0
id10025\7.wav,id10025\15.jpg,1
id10052\21.wav,id10035\20.jpg,0
id10043\5.wav,id10009\26.jpg,0
id10055\28.wav,id10055\17.jpg,1
id10044\10.wav,id10028\22.jpg,0
id10020\14.wav,id10027\8.jpg,0
id10012\6.wav,id10027\18.jpg,0
id10035\18.wav,id10035\11.jpg,1
id10022\22.wav,id10022\7.jpg,1
id10022\29.wav,id10017\12.jpg,0
id10029\18.wav,id10046\23.jpg,0
id10020\17.wav,id10020\29.jpg,1
id10017\14.wav,id10035\2.jpg,0
id10031\7.wav,id10033\11.jpg,0
id10046\10.wav,id10046\16.jpg,1
id10040\15.wav,id10040\10.jpg,1
id10027\23.wav,id10021\4.jpg,0
id10049\30.wav,id10055\8.jpg,0
id10037\19.wav,id10037\26.jpg,1
id10030\4.wav,id10041\25.jpg,0
id10020\30.wav,id10020\16.jpg,1
id10014\29.wav,id10049\4.jpg,0
id10044\21.wav,id10044\8.jpg,1
id10034\4.wav,id10009\11.jpg,0
id10030\11.wav,id10030\16.jpg,1
id10031\4.wav,id10053\20.jpg,0
id10013\19.wav,id10042\15.jpg,0
id10023\14.wav,id10023\11.jpg,1
id10054\24.wav,id10054\5.jpg,1
id10039\26.wav,id10039\21.jpg,1
id10050\19.wav,id10036\17.jpg,0
id10040\19.wav,id10016\20.jpg,0
id10027\27.wav,id10027\23.jpg,1
id10009\10.wav,id10009\2.jpg,1
id10013\23.wav,id10015\17.jpg,0
id10050\11.wav,id10050\25.jpg,1
id10009\6.wav,id10010\20.jpg,0
id10012\25.wav,id10014\6.jpg,0
id10040\28.wav,id10026\12.jpg,0
id10010\11.wav,id10010\2.jpg,1
id10038\3.wav,id10038\4.jpg,1
id10013\7.wav,id10050\11.jpg,0
id10045\20.wav,id10045\25.jpg,1
id10024\4.wav,id10048\28.jpg,0
id10043\26.wav,id10043\3.jpg,1
id10022\27.wav,id10026\22.jpg,0
id10025\27.wav,id10025\11.jpg,1
id10033\23.wav,id10033\26.jpg,1
id10022\25.wav,id10016\24.jpg,0
id10017\14.wav,id10036\20.jpg,0
id10024\8.wav,id10040\6.jpg,0
id10029\15.wav,id10024\16.jpg,0
id10024\5.wav,id10041\22.jpg,0
id10045\1.wav,id10045\13.jpg,1
id10045\15.wav,id10022\9.jpg,0
id10016\8.wav,id10050\16.jpg,0
id10033\18.wav,id10033\12.jpg,1
id10013\25.wav,id10013\10.jpg,1
id10052\13.wav,id10047\22.jpg,0
id10012\17.wav,id10036\8.jpg,0
id10025\14.wav,id10037\16.jpg,0
id10018\28.wav,id10031\11.jpg,0
id10035\20.wav,id10035\3.jpg,1
id10012\6.wav,id10043\23.jpg,0
id10012\27.wav,id10020\4.jpg,0
id10006\19.wav,id10006\19.jpg,1
id10013\25.wav,id10041\19.jpg,0
id10021\23.wav,id10021\27.jpg,1
id10026\4.wav,id10045\16.jpg,0
id10009\2.wav,id10041\16.jpg,0
id10024\2.wav,id10027\23.jpg,0
id10010\18.wav,id10032\16.jpg,0
id10038\11.wav,id10054\7.jpg,0
id10045\6.wav,id10045\10.jpg,1
id10040\25.wav,id10032\1.jpg,0
id10040\23.wav,id10043\25.jpg,0
id10053\17.wav,id10039\2.jpg,0
id10049\14.wav,id10049\9.jpg,1
id10024\23.wav,id10038\20.jpg,0
id10037\17.wav,id10037\19.jpg,1
id10025\11.wav,id10037\25.jpg,0
id10034\22.wav,id10031\14.jpg,0
id10019\16.wav,id10042\25.jpg,0
id10021\2.wav,id10021\22.jpg,1
id10018\17.wav,id10018\28.jpg,1
id10006\14.wav,id10006\23.jpg,1
id10006\26.wav,id10047\24.jpg,0
id10015\30.wav,id10015\9.jpg,1
id10019\11.wav,id10019\27.jpg,1
id10013\1.wav,id10007\10.jpg,0
id10055\8.wav,id10032\14.jpg,0
id10022\17.wav,id10020\13.jpg,0
id10046\16.wav,id10046\23.jpg,1
id10015\26.wav,id10015\3.jpg,1
id10039\5.wav,id10039\28.jpg,1
id10050\9.wav,id10039\14.jpg,0
id10042\19.wav,id10019\28.jpg,0
id10018\7.wav,id10018\17.jpg,1
id10049\25.wav,id10052\21.jpg,0
id10041\27.wav,id10019\30.jpg,0
id10041\21.wav,id10041\18.jpg,1
id10035\25.wav,id10035\24.jpg,1
id10034\7.wav,id10034\10.jpg,1
id10053\17.wav,id10054\4.jpg,0
id10020\21.wav,id10027\16.jpg,0
id10050\8.wav,id10050\15.jpg,1
id10020\5.wav,id10020\16.jpg,1
id10013\12.wav,id10013\13.jpg,1
id10025\16.wav,id10025\12.jpg,1
id10049\21.wav,id10045\17.jpg,0
id10054\26.wav,id10031\17.jpg,0
id10050\11.wav,id10019\10.jpg,0
id10023\8.wav,id10023\2.jpg,1
id10007\13.wav,id10007\3.jpg,1
id10042\28.wav,id10023\20.jpg,0
id10025\25.wav,id10025\12.jpg,1
id10007\28.wav,id10054\19.jpg,0
id10039\27.wav,id10009\22.jpg,0
id10016\24.wav,id10016\24.jpg,1
id10042\10.wav,id10054\4.jpg,0
id10036\19.wav,id10036\27.jpg,1
id10033\23.wav,id10033\20.jpg,1
id10016\21.wav,id10017\16.jpg,0
id10054\24.wav,id10054\25.jpg,1
id10021\24.wav,id10053\27.jpg,0
id10026\25.wav,id10026\13.jpg,1
id10007\19.wav,id10025\5.jpg,0
id10035\10.wav,id10048\19.jpg,0
id10022\21.wav,id10022\16.jpg,1
id10026\1.wav,id10026\19.jpg,1
id10041\2.wav,id10041\27.jpg,1
id10033\24.wav,id10040\17.jpg,0
id10054\30.wav,id10041\30.jpg,0
id10012\17.wav,id10021\22.jpg,0
id10037\25.wav,id10037\12.jpg,1
id10043\28.wav,id10023\13.jpg,0
id10026\15.wav,id10008\16.jpg,0
id10045\28.wav,id10045\4.jpg,1
id10010\28.wav,id10047\18.jpg,0
id10040\25.wav,id10040\12.jpg,1
id10006\11.wav,id10013\13.jpg,0
id10051\22.wav,id10040\11.jpg,0
id10019\25.wav,id10019\3.jpg,1
id10008\4.wav,id10008\7.jpg,1
id10043\27.wav,id10047\4.jpg,0
id10040\21.wav,id10040\29.jpg,1
id10014\1.wav,id10041\11.jpg,0
id10017\1.wav,id10045\9.jpg,0
id10030\27.wav,id10013\6.jpg,0
id10049\13.wav,id10011\11.jpg,0
id10030\27.wav,id10029\22.jpg,0
id10010\19.wav,id10010\17.jpg,1
id10021\15.wav,id10021\2.jpg,1
id10052\20.wav,id10021\7.jpg,0
id10052\10.wav,id10013\8.jpg,0
id10027\8.wav,id10027\25.jpg,1
id10047\24.wav,id10039\16.jpg,0
id10032\23.wav,id10032\11.jpg,1
id10048\7.wav,id10048\12.jpg,1
id10015\1.wav,id10037\5.jpg,0
id10007\2.wav,id10014\8.jpg,0
id10009\9.wav,id10027\10.jpg,0
id10049\10.wav,id10049\18.jpg,1
id10036\8.wav,id10031\6.jpg,0
id10045\28.wav,id10032\18.jpg,0
id10054\10.wav,id10032\18.jpg,0
id10008\9.wav,id10022\18.jpg,0
id10008\23.wav,id10008\9.jpg,1
id10040\15.wav,id10040\24.jpg,1
id10017\19.wav,id10037\9.jpg,0
id10035\17.wav,id10009\9.jpg,0
id10021\14.wav,id10012\24.jpg,0
id10038\3.wav,id10038\1.jpg,1
id10035\9.wav,id10035\30.jpg,1
id10030\17.wav,id10030\26.jpg,1
id10012\7.wav,id10012\8.jpg,1
id10039\8.wav,id10039\13.jpg,1
id10017\27.wav,id10026\30.jpg,0
id10038\30.wav,id10045\20.jpg,0
id10016\20.wav,id10016\24.jpg,1
id10044\14.wav,id10044\23.jpg,1
id10013\16.wav,id10013\16.jpg,1
id10007\25.wav,id10007\4.jpg,1
id10012\30.wav,id10010\10.jpg,0
id10038\11.wav,id10042\18.jpg,0
id10054\14.wav,id10055\23.jpg,0
id10031\20.wav,id10031\19.jpg,1
id10033\19.wav,id10010\18.jpg,0
id10011\24.wav,id10023\25.jpg,0
id10028\29.wav,id10028\10.jpg,1
id10039\12.wav,id10038\23.jpg,0
id10030\24.wav,id10030\13.jpg,1
id10023\1.wav,id10036\3.jpg,0
id10041\4.wav,id10041\13.jpg,1
id10047\4.wav,id10047\25.jpg,1
id10054\17.wav,id10055\5.jpg,0
id10035\8.wav,id10035\23.jpg,1
id10036\16.wav,id10036\15.jpg,1
id10053\19.wav,id10052\23.jpg,0
id10025\27.wav,id10025\30.jpg,1
id10038\14.wav,id10024\30.jpg,0
id10014\19.wav,id10052\8.jpg,0
id10033\27.wav,id10033\13.jpg,1
id10055\13.wav,id10055\7.jpg,1
id10038\8.wav,id10042\13.jpg,0
id10013\27.wav,id10013\19.jpg,1
id10052\19.wav,id10016\29.jpg,0
id10046\11.wav,id10046\10.jpg,1
id10013\6.wav,id10055\24.jpg,0
id10052\25.wav,id10052\6.jpg,1
id10010\18.wav,id10010\22.jpg,1
id10047\4.wav,id10027\4.jpg,0
id10049\15.wav,id10006\16.jpg,0
id10055\27.wav,id10055\7.jpg,1
id10021\3.wav,id10043\17.jpg,0
id10053\16.wav,id10035\2.jpg,0
id10030\15.wav,id10021\9.jpg,0
id10031\13.wav,id10014\27.jpg,0
id10017\4.wav,id10010\5.jpg,0
id10036\4.wav,id10025\1.jpg,0
id10043\21.wav,id10055\5.jpg,0
id10013\10.wav,id10006\4.jpg,0
id10039\7.wav,id10039\17.jpg,1
id10041\14.wav,id10051\29.jpg,0
id10047\30.wav,id10047\14.jpg,1
id10020\13.wav,id10032\29.jpg,0
id10029\4.wav,id10016\24.jpg,0
id10027\16.wav,id10019\6.jpg,0
id10047\28.wav,id10020\18.jpg,0
id10031\14.wav,id10031\2.jpg,1
id10048\1.wav,id10052\1.jpg,0
id10053\14.wav,id10007\7.jpg,0
id10011\2.wav,id10038\1.jpg,0
id10021\1.wav,id10017\8.jpg,0
id10016\17.wav,id10016\21.jpg,1
id10029\24.wav,id10045\20.jpg,0
id10011\15.wav,id10055\16.jpg,0
id10048\18.wav,id10048\22.jpg,1
id10021\25.wav,id10027\25.jpg,0
id10026\30.wav,id10041\5.jpg,0
id10006\19.wav,id10006\8.jpg,1
id10052\18.wav,id10051\3.jpg,0
id10046\12.wav,id10046\18.jpg,1
id10008\18.wav,id10008\29.jpg,1
id10008\6.wav,id10008\12.jpg,1
id10051\26.wav,id10040\21.jpg,0
id10029\7.wav,id10029\3.jpg,1
id10018\15.wav,id10010\25.jpg,0
id10037\21.wav,id10037\28.jpg,1
id10012\14.wav,id10042\4.jpg,0
id10010\14.wav,id10049\22.jpg,0
id10039\6.wav,id10039\10.jpg,1
id10042\12.wav,id10042\25.jpg,1
id10019\15.wav,id10019\18.jpg,1
id10028\23.wav,id10022\5.jpg,0
id10051\25.wav,id10051\29.jpg,1
id10012\3.wav,id10027\25.jpg,0
id10028\13.wav,id10028\4.jpg,1
id10026\23.wav,id10053\7.jpg,0
id10012\27.wav,id10012\21.jpg,1
id10039\13.wav,id10011\17.jpg,0
id10019\27.wav,id10019\26.jpg,1
id10036\26.wav,id10018\29.jpg,0
id10045\22.wav,id10045\19.jpg,1
id10044\27.wav,id10020\11.jpg,0
id10043\18.wav,id10043\10.jpg,1
id10017\27.wav,id10017\8.jpg,1
id10046\29.wav,id10046\25.jpg,1
id10008\12.wav,id10008\29.jpg,1
id10037\15.wav,id10037\5.jpg,1
id10053\11.wav,id10039\11.jpg,0
id10048\23.wav,id10048\3.jpg,1
id10008\13.wav,id10008\13.jpg,1
id10045\26.wav,id10045\4.jpg,1
id10008\10.wav,id10012\30.jpg,0
id10038\8.wav,id10038\8.jpg,1
id10042\5.wav,id10021\28.jpg,0
id10027\4.wav,id10019\16.jpg,0
id10024\5.wav,id10028\12.jpg,0
id10023\13.wav,id10008\21.jpg,0
id10045\18.wav,id10045\7.jpg,1
id10020\14.wav,id10038\28.jpg,0
id10051\29.wav,id10051\14.jpg,1
id10049\11.wav,id10044\20.jpg,0
id10055\11.wav,id10055\19.jpg,1
id10016\24.wav,id10011\18.jpg,0
id10021\5.wav,id10027\8.jpg,0
id10035\6.wav,id10053\28.jpg,0
id10039\25.wav,id10039\30.jpg,1
id10055\19.wav,id10055\1.jpg,1
id10011\18.wav,id10037\30.jpg,0
id10024\21.wav,id10024\24.jpg,1
id10021\4.wav,id10035\9.jpg,0
id10010\29.wav,id10020\2.jpg,0
id10044\25.wav,id10044\23.jpg,1
id10009\11.wav,id10009\30.jpg,1
id10031\7.wav,id10031\12.jpg,1
id10032\4.wav,id10008\14.jpg,0
id10008\16.wav,id10008\12.jpg,1
id10043\10.wav,id10043\20.jpg,1
id10015\11.wav,id10011\3.jpg,0
id10054\12.wav,id10041\28.jpg,0
id10048\21.wav,id10048\22.jpg,1
id10017\16.wav,id10039\25.jpg,0
id10040\4.wav,id10006\26.jpg,0
id10027\15.wav,id10027\5.jpg,1
id10012\1.wav,id10012\7.jpg,1
id10021\4.wav,id10021\10.jpg,1
id10006\18.wav,id10006\7.jpg,1
id10052\12.wav,id10017\28.jpg,0
id10042\11.wav,id10042\7.jpg,1
id10024\9.wav,id10024\4.jpg,1
id10009\10.wav,id10028\28.jpg,0
id10021\29.wav,id10024\14.jpg,0
id10039\2.wav,id10043\5.jpg,0
id10046\5.wav,id10055\13.jpg,0
id10051\14.wav,id10051\14.jpg,1
id10028\22.wav,id10027\15.jpg,0
id10044\8.wav,id10044\6.jpg,1
id10015\5.wav,id10015\25.jpg,1
id10014\15.wav,id10033\18.jpg,0
id10040\23.wav,id10025\20.jpg,0
id10048\4.wav,id10048\17.jpg,1
id10014\9.wav,id10014\14.jpg,1
id10032\9.wav,id10051\30.jpg,0
id10007\16.wav,id10007\5.jpg,1
id10025\14.wav,id10051\10.jpg,0
id10032\23.wav,id10032\16.jpg,1
id10038\3.wav,id10036\11.jpg,0
id10006\1.wav,id10006\20.jpg,1
id10055\11.wav,id10014\5.jpg,0
id10051\2.wav,id10042\12.jpg,0
id10046\19.wav,id10028\9.jpg,0
id10027\30.wav,id10027\22.jpg,1
id10006\19.wav,id10033\2.jpg,0
id10042\1.wav,id10047\9.jpg,0
id10025\9.wav,id10025\8.jpg,1
id10036\2.wav,id10036\18.jpg,1
id10053\7.wav,id10045\24.jpg,0
id10007\19.wav,id10007\21.jpg,1
id10024\25.wav,id10042\6.jpg,0
id10044\10.wav,id10044\20.jpg,1
id10033\7.wav,id10035\24.jpg,0
id10028\28.wav,id10028\16.jpg,1
id10045\18.wav,id10045\1.jpg,1
id10045\10.wav,id10042\20.jpg,0
id10032\20.wav,id10008\25.jpg,0
id10049\27.wav,id10011\21.jpg,0
id10026\16.wav,id10033\9.jpg,0
id10051\9.wav,id10024\16.jpg,0
id10021\19.wav,id10021\7.jpg,1
id10030\6.wav,id10030\22.jpg,1
id10006\26.wav,id10008\13.jpg,0
id10035\30.wav,id10035\13.jpg,1
id10036\2.wav,id10039\5.jpg,0
id10035\8.wav,id10043\6.jpg,0
id10054\15.wav,id10054\29.jpg,1
id10029\4.wav,id10029\14.jpg,1
id10047\4.wav,id10047\29.jpg,1
id10013\29.wav,id10013\23.jpg,1
id10032\1.wav,id10028\12.jpg,0
id10028\16.wav,id10050\19.jpg,0
id10008\25.wav,id10033\16.jpg,0
id10015\26.wav,id10015\14.jpg,1
id10028\19.wav,id10031\18.jpg,0
id10036\19.wav,id10027\16.jpg,0
id10048\27.wav,id10046\18.jpg,0
id10051\23.wav,id10051\4.jpg,1
id10045\2.wav,id10048\9.jpg,0
id10023\16.wav,id10054\7.jpg,0
id10034\26.wav,id10052\6.jpg,0
id10041\8.wav,id10041\21.jpg,1
id10010\2.wav,id10010\4.jpg,1
id10045\15.wav,id10045\30.jpg,1
id10022\7.wav,id10010\21.jpg,0
id10035\30.wav,id10035\1.jpg,1
id10024\3.wav,id10021\11.jpg,0
id10025\2.wav,id10017\20.jpg,0
id10006\23.wav,id10023\5.jpg,0
id10035\14.wav,id10035\22.jpg,1
id10036\13.wav,id10015\2.jpg,0
id10035\14.wav,id10015\19.jpg,0
id10037\1.wav,id10037\8.jpg,1
id10049\27.wav,id10044\12.jpg,0
id10036\19.wav,id10045\23.jpg,0
id10052\29.wav,id10052\28.jpg,1
id10051\15.wav,id10051\22.jpg,1
id10015\28.wav,id10015\12.jpg,1
id10020\20.wav,id10023\29.jpg,0
id10022\22.wav,id10016\10.jpg,0
id10049\9.wav,id10049\24.jpg,1
id10018\22.wav,id10018\24.jpg,1
id10020\30.wav,id10028\13.jpg,0
id10033\27.wav,id10033\20.jpg,1
id10043\10.wav,id10043\23.jpg,1
id10038\13.wav,id10015\25.jpg,0
id10022\3.wav,id10022\26.jpg,1
id10009\11.wav,id10018\21.jpg,0
id10049\27.wav,id10049\10.jpg,1
id10025\10.wav,id10026\7.jpg,0
id10055\11.wav,id10055\26.jpg,1
id10020\13.wav,id10019\22.jpg,0
id10043\28.wav,id10043\28.jpg,1
id10022\7.wav,id10022\25.jpg,1
id10052\8.wav,id10052\1.jpg,1
id10051\9.wav,id10010\2.jpg,0
id10054\6.wav,id10054\23.jpg,1
id10027\17.wav,id10012\9.jpg,0
id10014\11.wav,id10014\24.jpg,1
id10011\17.wav,id10055\22.jpg,0
id10049\7.wav,id10049\2.jpg,1
id10028\19.wav,id10028\5.jpg,1
id10055\24.wav,id10055\18.jpg,1
id10038\5.wav,id10032\16.jpg,0
id10038\14.wav,id10008\18.jpg,0
id10009\15.wav,id10009\25.jpg,1
id10047\7.wav,id10047\8.jpg,1
id10032\13.wav,id10054\11.jpg,0
id10055\12.wav,id10055\25.jpg,1
id10035\3.wav,id10035\28.jpg,1
id10037\7.wav,id10037\22.jpg,1
id10014\1.wav,id10040\28.jpg,0
id10029\4.wav,id10022\22.jpg,0
id10031\30.wav,id10031\16.jpg,1
id10048\12.wav,id10048\2.jpg,1
id10010\22.wav,id10020\16.jpg,0
id10048\20.wav,id10048\3.jpg,1
id10044\27.wav,id10050\17.jpg,0
id10034\6.wav,id10008\5.jpg,0
id10038\7.wav,id10033\28.jpg,0
id10037\3.wav,id10031\6.jpg,0
id10044\28.wav,id10020\21.jpg,0
id10006\16.wav,id10009\12.jpg,0
id10042\16.wav,id10042\9.jpg,1
id10045\14.wav,id10045\11.jpg,1
id10026\28.wav,id10045\17.jpg,0
id10054\8.wav,id10054\29.jpg,1
id10019\2.wav,id10033\1.jpg,0
id10042\22.wav,id10024\30.jpg,0
id10016\5.wav,id10013\8.jpg,0
id10007\28.wav,id10033\5.jpg,0
id10046\27.wav,id10046\17.jpg,1
id10014\26.wav,id10006\10.jpg,0
id10019\15.wav,id10022\30.jpg,0
id10038\3.wav,id10038\13.jpg,1
id10051\13.wav,id10051\1.jpg,1
id10054\25.wav,id10054\6.jpg,1
id10018\17.wav,id10021\27.jpg,0
id10035\22.wav,id10019\28.jpg,0
id10014\23.wav,id10022\3.jpg,0
id10032\9.wav,id10032\27.jpg,1
id10051\29.wav,id10053\4.jpg,0
id10025\4.wav,id10025\18.jpg,1
id10045\21.wav,id10017\23.jpg,0
id10033\14.wav,id10033\12.jpg,1
id10041\13.wav,id10041\28.jpg,1
id10020\2.wav,id10020\25.jpg,1
id10054\23.wav,id10054\12.jpg,1
id10031\13.wav,id10031\27.jpg,1
id10030\20.wav,id10030\12.jpg,1
id10032\28.wav,id10032\29.jpg,1
id10019\24.wav,id10022\24.jpg,0
id10028\15.wav,id10028\22.jpg,1
id10010\24.wav,id10010\25.jpg,1
id10050\29.wav,id10032\18.jpg,0
id10040\14.wav,id10026\11.jpg,0
id10010\1.wav,id10036\19.jpg,0
id10037\6.wav,id10032\11.jpg,0
id10047\19.wav,id10015\13.jpg,0
id10029\17.wav,id10034\24.jpg,0
id10051\3.wav,id10051\30.jpg,1
id10008\9.wav,id10023\27.jpg,0
id10019\17.wav,id10047\10.jpg,0
id10038\23.wav,id10049\30.jpg,0
id10030\5.wav,id10023\14.jpg,0
id10014\10.wav,id10042\23.jpg,0
id10032\6.wav,id10017\7.jpg,0
id10017\7.wav,id10017\6.jpg,1
id10023\26.wav,id10023\20.jpg,1
id10031\6.wav,id10046\14.jpg,0
id10035\10.wav,id10026\15.jpg,0
id10017\14.wav,id10032\13.jpg,0
id10023\4.wav,id10013\13.jpg,0
id10038\29.wav,id10038\20.jpg,1
id10014\14.wav,id10014\22.jpg,1
id10037\22.wav,id10032\19.jpg,0
id10031\14.wav,id10046\6.jpg,0
id10038\15.wav,id10021\4.jpg,0
id10049\3.wav,id10038\5.jpg,0
id10007\2.wav,id10039\17.jpg,0
id10054\7.wav,id10054\24.jpg,1
id10035\15.wav,id10035\9.jpg,1
id10009\29.wav,id10023\9.jpg,0
id10010\20.wav,id10050\30.jpg,0
id10029\19.wav,id10055\7.jpg,0
id10038\8.wav,id10038\24.jpg,1
id10038\3.wav,id10038\6.jpg,1
id10048\16.wav,id10048\19.jpg,1
id10014\2.wav,id10027\23.jpg,0
id10050\12.wav,id10050\24.jpg,1
id10042\11.wav,id10042\21.jpg,1
id10022\16.wav,id10022\29.jpg,1
id10027\17.wav,id10027\4.jpg,1
id10006\27.wav,id10006\17.jpg,1
id10049\22.wav,id10033\13.jpg,0
id10006\7.wav,id10006\19.jpg,1
id10043\23.wav,id10054\29.jpg,0
id10021\26.wav,id10021\24.jpg,1
id10037\22.wav,id10037\22.jpg,1
id10022\29.wav,id10022\10.jpg,1
id10016\15.wav,id10016\26.jpg,1
id10018\2.wav,id10018\21.jpg,1
id10026\21.wav,id10018\7.jpg,0
id10054\4.wav,id10018\17.jpg,0
id10053\22.wav,id10015\23.jpg,0
id10027\26.wav,id10027\23.jpg,1
id10053\23.wav,id10033\8.jpg,0
id10054\15.wav,id10039\21.jpg,0
id10017\26.wav,id10047\1.jpg,0
id10046\11.wav,id10046\3.jpg,1
id10011\8.wav,id10011\12.jpg,1
id10021\22.wav,id10021\27.jpg,1
id10040\30.wav,id10016\22.jpg,0
id10009\21.wav,id10018\28.jpg,0
id10009\13.wav,id10012\16.jpg,0
id10054\26.wav,id10013\8.jpg,0
id10015\3.wav,id10015\15.jpg,1
id10038\23.wav,id10009\28.jpg,0
id10036\10.wav,id10036\7.jpg,1
id10033\4.wav,id10033\11.jpg,1
id10009\6.wav,id10047\30.jpg,0
id10021\21.wav,id10039\29.jpg,0
id10032\1.wav,id10032\13.jpg,1
id10022\7.wav,id10039\14.jpg,0
id10048\2.wav,id10052\12.jpg,0
id10016\9.wav,id10016\28.jpg,1
id10046\17.wav,id10026\4.jpg,0
id10043\29.wav,id10043\2.jpg,1
id10037\5.wav,id10037\26.jpg,1
id10034\18.wav,id10032\18.jpg,0
id10055\23.wav,id10055\14.jpg,1
id10006\6.wav,id10006\1.jpg,1
id10039\15.wav,id10039\3.jpg,1
id10010\15.wav,id10025\9.jpg,0
id10021\12.wav,id10040\12.jpg,0
id10049\28.wav,id10049\1.jpg,1
id10008\28.wav,id10034\2.jpg,0
id10007\22.wav,id10020\25.jpg,0
id10012\2.wav,id10037\14.jpg,0
id10043\1.wav,id10043\2.jpg,1
id10021\25.wav,id10009\29.jpg,0
id10008\23.wav,id10049\20.jpg,0
id10053\8.wav,id10048\25.jpg,0
id10035\15.wav,id10035\6.jpg,1
id10034\4.wav,id10055\29.jpg,0
id10016\29.wav,id10016\23.jpg,1
id10053\18.wav,id10018\1.jpg,0
id10016\29.wav,id10022\7.jpg,0
id10010\1.wav,id10046\20.jpg,0
id10007\8.wav,id10044\18.jpg,0
id10012\21.wav,id10022\16.jpg,0
id10010\14.wav,id10040\20.jpg,0
id10006\23.wav,id10006\9.jpg,1
id10017\21.wav,id10017\21.jpg,1
id10048\9.wav,id10053\1.jpg,0
id10028\26.wav,id10028\16.jpg,1
id10045\21.wav,id10050\25.jpg,0
id10052\11.wav,id10022\9.jpg,0
id10044\2.wav,id10022\2.jpg,0
id10023\21.wav,id10016\15.jpg,0
id10036\15.wav,id10036\8.jpg,1
id10029\3.wav,id10029\19.jpg,1
id10036\14.wav,id10036\11.jpg,1
id10011\23.wav,id10010\13.jpg,0
id10018\28.wav,id10054\26.jpg,0
id10007\26.wav,id10007\2.jpg,1
id10013\22.wav,id10043\4.jpg,0
id10050\22.wav,id10050\9.jpg,1
id10033\18.wav,id10027\15.jpg,0
id10045\28.wav,id10045\15.jpg,1
id10045\9.wav,id10029\15.jpg,0
id10015\27.wav,id10054\3.jpg,0
id10035\23.wav,id10035\7.jpg,1
id10048\13.wav,id10013\23.jpg,0
id10023\16.wav,id10023\19.jpg,1
id10046\1.wav,id10046\8.jpg,1
id10040\18.wav,id10051\24.jpg,0
id10010\15.wav,id10026\8.jpg,0
id10023\9.wav,id10018\26.jpg,0
id10026\27.wav,id10026\26.jpg,1
id10018\5.wav,id10018\23.jpg,1
id10011\5.wav,id10011\4.jpg,1
id10018\21.wav,id10035\20.jpg,0
id10037\10.wav,id10006\23.jpg,0
